id,symbol,timeframe,timestamp,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,ema_50,rsi_14,atr_14,bb_upper_20,bb_middle_20,bb_lower_20,macd_line,macd_signal,macd_histogram,created_at,updated_at,stoch_k,stoch_d,ob_bullish_high,ob_bullish_low,ob_bearish_high,ob_bearish_low
4075202,EURUSD,H1,2025-01-31 16:10:00+00,1.04173000,1.04340000,1.04166000,1.04257000,1522.00000000,1.03965650,1.03848680,1.03862560,1.03997794,1.03925214,1.03873678,77.58511972,0.00074245,1.04180779,1.03965650,1.03750521,0.00072580,0.00058870,0.00013710,2026-02-06 00:14:25.28088+00,2026-02-06 02:15:10.35209+00,82.6722338204573,81.81801245437637,,,,
4079196,EURUSD,H1,2025-01-31 18:15:00+00,1.03697000,1.03710000,1.03676000,1.03690000,512.00000000,1.03920450,1.03953440,1.03874445,1.03795294,1.03896894,1.03920451,35.46839376,0.00095268,1.04369130,1.03920450,1.03471770,-0.00101600,-0.00063963,-0.00037637,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,12.126245847174548,10.299003322257905,,,,
4079200,EURUSD,H1,2025-02-03 18:10:00+00,1.02832000,1.02912000,1.02826000,1.02912000,389.00000000,1.02818400,1.02912940,1.02548635,1.02809857,1.02830868,1.02825636,59.30513455,0.00073960,1.02890073,1.02818400,1.02746727,-0.00021011,-0.00026140,0.00005129,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,100.0,71.80853566722995,,,,
4079201,EURUSD,H1,2025-02-04 03:20:00+00,1.03132000,1.03145000,1.03126000,1.03144000,179.00000000,1.03171550,1.03178060,1.02994885,1.03148426,1.03167675,1.03180725,44.35633041,0.00027173,1.03248669,1.03171550,1.03094431,-0.00019249,-0.00015280,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,30.476190476178797,23.892572074389587,,,,
4079202,EURUSD,H1,2025-02-04 15:20:00+00,1.03771000,1.03788000,1.03737000,1.03755000,619.00000000,1.03733650,1.03514900,1.03263015,1.03768877,1.03679700,1.03566580,57.34553380,0.00070307,1.03911321,1.03733650,1.03555979,0.00089178,0.00097104,-0.00007926,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,60.740740740737394,64.84785254738037,,,,
4079204,EURUSD,H1,2025-02-04 20:50:00+00,1.03786000,1.03809000,1.03780000,1.03805000,220.00000000,1.03817250,1.03812440,1.03472885,1.03805415,1.03811114,1.03792781,48.55717682,0.00025639,1.03859135,1.03817250,1.03775365,-0.00005699,0.00000243,-0.00005942,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,26.26262626261765,19.865319865314504,,,,
4079205,EURUSD,H1,2025-02-05 00:30:00+00,1.03851000,1.03852000,1.03791000,1.03809000,475.00000000,1.03771950,1.03779740,1.03628665,1.03798238,1.03784934,1.03781660,54.01381045,0.00036759,1.03853939,1.03771950,1.03689961,0.00013304,0.00004095,0.00009209,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,61.68831168830823,76.03099118886884,,,,
4079206,EURUSD,H1,2025-02-05 13:05:00+00,1.04065000,1.04189000,1.04065000,1.04180000,802.00000000,1.04142300,1.04156460,1.03927215,1.04103223,1.04126492,1.04120447,55.33009243,0.00053868,1.04252645,1.04142300,1.04031955,-0.00023269,-0.00011184,-0.00012085,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,67.76859504132338,38.42975206611832,,,,
4079207,EURUSD,H1,2025-02-05 23:05:00+00,1.04004000,1.04024000,1.04001000,1.04012000,211.00000000,1.04014000,1.04026820,1.04114780,1.04006975,1.04017553,1.04038904,48.52414622,0.00024365,1.04051651,1.04014000,1.03976349,-0.00010577,-0.00010178,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,50.64935064934054,35.93073593073393,,,,
4079208,EURUSD,H1,2025-02-06 00:25:00+00,1.04011000,1.04013000,1.03994000,1.04000000,204.00000000,1.03991000,1.04010120,1.04112720,1.03991819,1.03997446,1.04015322,50.54207528,0.00025606,1.04022850,1.03991000,1.03959150,-0.00005627,-0.00009953,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,67.99999999999882,78.98934550989476,,,,
4079209,EURUSD,H1,2025-02-06 23:25:00+00,1.03838000,1.03849000,1.03833000,1.03834000,161.00000000,1.03851000,1.03854120,1.03735335,1.03854394,1.03852369,1.03846391,44.85646002,0.00019334,1.03880155,1.03851000,1.03821845,0.00002025,0.00002357,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,4.938271604943348,6.346722309167525,,,,
4598292,EURUSD,M30,2025-11-05 23:30:00+00,1.14927000,1.14933000,1.14920000,1.14924000,730.00000000,1.14852000,1.14867040,1.15183335,1.14880075,1.14867034,1.14881843,58.41091691,0.00062555,1.14954727,1.14852000,1.14749273,0.00013042,-0.00000837,0.00013879,2026-02-06 11:58:46.136167+00,2026-02-07 14:59:40.861815+00,92.18106995885113,93.41563786008469,,,,
4598293,EURUSD,M30,2025-11-06 00:00:00+00,1.14931000,1.14957000,1.14912000,1.14948000,620.00000000,1.14855900,1.14869540,1.15179695,1.14886833,1.14871253,1.14883496,61.35795868,0.00059015,1.14966672,1.14855900,1.14745128,0.00015579,0.00002446,0.00013133,2026-02-06 11:58:46.136167+00,2026-02-07 14:59:40.861815+00,95.52238805970545,93.70636529288042,,,,
4598294,EURUSD,M30,2025-11-06 00:30:00+00,1.14949000,1.14970000,1.14944000,1.14959000,686.00000000,1.14867100,1.14871940,1.15176090,1.14896243,1.14876938,1.14886026,62.66383713,0.00058014,1.14971843,1.14867100,1.14762357,0.00019305,0.00005818,0.00013487,2026-02-06 11:58:46.136167+00,2026-02-07 14:59:40.861815+00,94.66019417475451,94.12121739777035,,,,
4598295,EURUSD,M30,2025-11-06 01:00:00+00,1.14959000,1.14992000,1.14932000,1.14990000,1159.00000000,1.14874950,1.14874760,1.15172885,1.14905898,1.14883017,1.14888888,66.13697583,0.00055728,1.14991195,1.14874950,1.14758705,0.00022881,0.00009231,0.00013650,2026-02-06 11:58:46.136167+00,2026-02-07 14:59:40.861815+00,99.12280701753814,96.43512975066604,,,,
4598296,EURUSD,M30,2025-11-06 01:30:00+00,1.14990000,1.15021000,1.14961000,1.15008000,1909.00000000,1.14881600,1.14877860,1.15169710,1.14918837,1.14890942,1.14892853,67.99845785,0.00056033,1.15011510,1.14881600,1.14751690,0.00027895,0.00012964,0.00014931,2026-02-06 11:58:46.136167+00,2026-02-07 14:59:40.861815+00,94.39655172413921,96.05985097214396,,,,
4598297,EURUSD,M30,2025-11-06 02:30:00+00,1.15075000,1.15090000,1.15059000,1.15074000,1457.00000000,1.14906550,1.14887040,1.15163825,1.14954469,1.14912604,1.14904334,73.56332367,0.00057365,1.15072622,1.14906550,1.14740478,0.00041865,0.00021941,0.00019924,2026-02-06 11:58:46.136167+00,2026-02-07 14:59:40.861815+00,94.38596491228292,95.80106876386436,,,,
4598298,EURUSD,M30,2025-11-06 03:00:00+00,1.15076000,1.15090000,1.15064000,1.15070000,1404.00000000,1.14920150,1.14890960,1.15160790,1.14972858,1.14924560,1.14910988,72.65756773,0.00055482,1.15092854,1.14920150,1.14747446,0.00048299,0.00027213,0.00021086,2026-02-06 11:58:46.136167+00,2026-02-07 14:59:40.861815+00,92.21789883268556,95.07485113337982,,,,
4079211,EURUSD,H1,2025-02-07 20:30:00+00,1.03293000,1.03293000,1.03281000,1.03286000,98.00000000,1.03302900,1.03287320,1.03637295,1.03298004,1.03301326,1.03330784,47.07922877,0.00036049,1.03372596,1.03302900,1.03233204,-0.00003322,-0.00005283,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,48.96551724137266,55.86206896551411,,,,
4079212,EURUSD,H1,2025-02-10 19:30:00+00,1.03054000,1.03065000,1.03053000,1.03060000,83.00000000,1.03072650,1.03096060,1.03166745,1.03069437,1.03080985,1.03097793,43.39987296,0.00022225,1.03096802,1.03072650,1.03048498,-0.00011548,-0.00010746,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,18.74999999998265,13.194444444437378,,,,
4079213,EURUSD,H1,2025-02-10 21:05:00+00,1.03092000,1.03096000,1.03086000,1.03095000,17.00000000,1.03067150,1.03081900,1.03159540,1.03065885,1.03069869,1.03081623,59.61644244,0.00014265,1.03087783,1.03067150,1.03046517,-0.00003983,-0.00004988,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,97.61904761903251,62.84271284270985,,,,
4079214,EURUSD,H1,2025-02-11 03:55:00+00,1.03042000,1.03044000,1.03039000,1.03043000,145.00000000,1.03008400,1.03001840,1.03076185,1.03020339,1.03007364,1.03007917,69.44520176,0.00016474,1.03056510,1.03008400,1.02960290,0.00012974,0.00007772,0.00005202,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,98.50746268655728,96.37598443568464,,,,
4079215,EURUSD,H1,2025-02-11 04:50:00+00,1.03037000,1.03043000,1.03029000,1.03043000,138.00000000,1.03036900,1.03004940,1.03070045,1.03037472,1.03027098,1.03020207,60.55811039,0.00014645,1.03057626,1.03036900,1.03016174,0.00010374,0.00012319,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,52.63157894735612,48.12521499828035,,,,
4079216,EURUSD,H1,2025-02-11 06:05:00+00,1.03028000,1.03049000,1.03011000,1.03034000,239.00000000,1.03057300,1.03027240,1.03059715,1.03060702,1.03052622,1.03040185,42.08462158,0.00019364,1.03095834,1.03057300,1.03018766,0.00008079,0.00012829,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,23.958333333332128,20.92451370468723,,,,
4079217,EURUSD,H1,2025-02-11 08:35:00+00,1.03157000,1.03164000,1.03138000,1.03157000,261.00000000,1.03124800,1.03081640,1.03055760,1.03149073,1.03119386,1.03090237,59.63344409,0.00035082,1.03236502,1.03124800,1.03013098,0.00029688,0.00029531,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,58.16993464052544,56.397697615100576,,,,
4622014,EURUSD,H1,2014-04-07 17:00:00+00,1.37443000,1.37468000,1.37342000,1.37384000,1555.00000000,1.37152450,1.37116200,1.37564900,1.37256889,1.37181284,1.37214932,65.59597638,0.00111128,1.37468624,1.37152450,1.36836276,0.00075604,0.00027256,0.00048348,2026-02-06 11:59:22.572229+00,2026-02-07 14:14:52.406031+00,80.7017543859643,87.95032849613767,,,,
4100808,EURUSD,H1,2014-04-07 18:00:00+00,1.37385000,1.37425000,1.37373000,1.37408000,935.00000000,1.37172150,1.37121260,1.37561155,1.37276444,1.37196300,1.37221563,66.90453709,0.00112191,1.37500237,1.37172150,1.36844063,0.00080144,0.00037834,0.00042310,2026-02-06 00:33:41.632979+00,2026-02-07 14:14:52.406031+00,85.380116959064,86.0948667966212,,,,
4079218,EURUSD,H1,2025-02-11 19:20:00+00,1.03623000,1.03638000,1.03618000,1.03631000,163.00000000,1.03532650,1.03495120,1.03248570,1.03576483,1.03533606,1.03486705,70.48524713,0.00040470,1.03694879,1.03532650,1.03370421,0.00042877,0.00032849,0.00010028,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,53.03030303030329,51.34680134679991,,,,
4079219,EURUSD,H1,2025-02-12 01:20:00+00,1.03626000,1.03634000,1.03626000,1.03627000,63.00000000,1.03590300,1.03607260,1.03443260,1.03607174,1.03600211,1.03596341,57.55936786,0.00021646,1.03646236,1.03590300,1.03534364,0.00006964,-0.00000076,0.00007040,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,82.75862068966838,84.1718846459179,,,,
4622015,EURUSD,H1,2014-04-07 19:00:00+00,1.37409000,1.37434000,1.37388000,1.37389000,737.00000000,1.37192150,1.37127700,1.37558305,1.37296684,1.37211982,1.37228874,64.80314186,0.00107891,1.37521903,1.37192150,1.36862397,0.00084702,0.00047208,0.00037494,2026-02-06 11:59:22.572229+00,2026-02-07 14:14:52.406031+00,80.93306288032613,82.33831140845147,,,,
4077343,EURUSD,H1,2025-02-12 06:20:00+00,1.03663000,1.03663000,1.03645000,1.03649000,149.00000000,1.03601850,1.03600240,1.03560270,1.03612231,1.03602026,1.03600576,63.89334877,0.00021285,1.03648280,1.03601850,1.03555420,0.00010206,0.00002631,0.00007575,2026-02-06 00:14:25.28088+00,2026-02-06 02:15:10.35209+00,84.78260869564956,85.06838130231394,,,,
4077344,EURUSD,H1,2025-02-13 06:20:00+00,1.04337000,1.04338000,1.04291000,1.04298000,351.00000000,1.04345150,1.04301580,1.03994095,1.04338812,1.04329334,1.04276922,43.47088191,0.00033024,1.04390131,1.04345150,1.04300169,0.00009477,0.00017488,-0.00008011,2026-02-06 00:14:25.28088+00,2026-02-06 02:15:10.35209+00,9.565217391309217,28.695652173914777,,,,
4079222,EURUSD,H1,2025-02-13 09:25:00+00,1.04249000,1.04267000,1.04243000,1.04244000,246.00000000,1.04199800,1.04247040,1.04083485,1.04233134,1.04222432,1.04227186,53.81160970,0.00034849,1.04302040,1.04199800,1.04097560,0.00010702,-0.00003504,0.00014206,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,73.14285714285758,79.42857142857105,,,,
4079223,EURUSD,H1,2025-02-13 16:30:00+00,1.04356000,1.04391000,1.04352000,1.04383000,271.00000000,1.04340050,1.04162580,1.04163935,1.04317574,1.04280384,1.04216179,64.27605420,0.00052533,1.04453633,1.04340050,1.04226467,0.00037189,0.00047604,-0.00010415,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,65.714285714283,55.23809523809433,,,,
4079224,EURUSD,H1,2025-02-13 18:05:00+00,1.04212000,1.04337000,1.04204000,1.04284000,453.00000000,1.04237250,1.04277520,1.04189655,1.04185917,1.04223450,1.04217954,53.66583702,0.00109817,1.04421154,1.04237250,1.04053346,-0.00037533,-0.00022683,-0.00014850,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,91.25412541254252,78.02192299816633,,,,
4079225,EURUSD,H1,2025-02-14 00:50:00+00,1.04612000,1.04616000,1.04595000,1.04610000,232.00000000,1.04625500,1.04634920,1.04323145,1.04624859,1.04623441,1.04602282,47.05389502,0.00028958,1.04662538,1.04625500,1.04588462,0.00001418,0.00001208,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,25.925925925932017,33.744855967080895,,,,
4079226,EURUSD,H1,2025-02-14 11:50:00+00,1.04689000,1.04724000,1.04689000,1.04722000,325.00000000,1.04670900,1.04727540,1.04641380,1.04679634,1.04685135,1.04693218,55.49470066,0.00038501,1.04735938,1.04670900,1.04605862,-0.00005501,-0.00014333,0.00008832,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,84.35754189943968,68.90130353817706,,,,
4079227,EURUSD,H1,2025-02-14 18:55:00+00,1.04980000,1.05002000,1.04971000,1.04988000,216.00000000,1.05010850,1.05022660,1.04802940,1.04996635,1.05009050,1.05001314,44.83815381,0.00028786,1.05058613,1.05010850,1.04963087,-0.00012415,-0.00006077,-0.00006338,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,37.623762376221954,23.445544554448578,,,,
4079228,EURUSD,H1,2025-02-17 10:40:00+00,1.04809000,1.04810000,1.04779000,1.04794000,167.00000000,1.04839800,1.04801880,1.04904755,1.04836112,1.04827354,1.04829494,42.93281025,0.00032026,1.04896424,1.04839800,1.04783176,0.00008759,0.00014374,-0.00005615,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,13.04347826087796,13.219641164442868,,,,
4079229,EURUSD,H1,2025-02-17 17:25:00+00,1.04809000,1.04816000,1.04806000,1.04812000,46.00000000,1.04813350,1.04796760,1.04842610,1.04811697,1.04807670,1.04799339,51.83893464,0.00019302,1.04845183,1.04813350,1.04781517,0.00004027,0.00007281,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,29.9999999999778,23.22875816992644,,,,
4721255,EURUSD,H4,2002-03-28 08:00:00+00,0.87370000,0.87430000,0.87100000,0.87160000,1877.00000000,0.87533000,0.87905200,0.87447100,0.87467992,0.87628542,0.87749126,31.72808133,0.00239501,0.87895993,0.87533000,0.87170007,-0.00160550,-0.00150327,-0.00010223,2026-02-06 12:02:04.424248+00,2026-02-07 14:05:14.937128+00,6.818181818182306,18.30648254698911,,,,
4079230,EURUSD,H1,2025-02-18 02:15:00+00,1.04644000,1.04664000,1.04643000,1.04658000,227.00000000,1.04674350,1.04737680,1.04785455,1.04673861,1.04692507,1.04724206,38.72580860,0.00023208,1.04704578,1.04674350,1.04644122,-0.00018646,-0.00020197,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,26.086956521746128,13.715277777778963,,,,
4079231,EURUSD,H1,2025-02-18 12:35:00+00,1.04514000,1.04514000,1.04462000,1.04474000,319.00000000,1.04550850,1.04594360,1.04665275,1.04531825,1.04560724,1.04582816,35.20699002,0.00036439,1.04643141,1.04550850,1.04458559,-0.00028900,-0.00023762,-0.00005138,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,11.034482758616782,25.287356321837148,,,,
4079232,EURUSD,H1,2025-02-19 08:55:00+00,1.04339000,1.04339000,1.04284000,1.04290000,366.00000000,1.04421450,1.04501140,1.04478655,1.04396572,1.04438375,1.04471752,25.50233917,0.00034359,1.04545281,1.04421450,1.04297619,-0.00041803,-0.00035555,-0.00006248,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,3.191489361699238,9.201887381813949,,,,
4079233,EURUSD,H1,2025-02-20 02:35:00+00,1.04300000,1.04325000,1.04299000,1.04322000,252.00000000,1.04300150,1.04266300,1.04242415,1.04303483,1.04291382,1.04275200,56.95604842,0.00030395,1.04374509,1.04300150,1.04225791,0.00012101,0.00016088,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,64.10256410257104,51.28205128205493,,,,
4079234,EURUSD,H1,2025-02-20 07:55:00+00,1.04317000,1.04353000,1.04315000,1.04334000,258.00000000,1.04333250,1.04313320,1.04249005,1.04334953,1.04326810,1.04315150,51.68413532,0.00032795,1.04409339,1.04333250,1.04257161,0.00008143,0.00013548,-0.00005405,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,30.39999999998664,29.34912952753687,,,,
4079235,EURUSD,H1,2025-02-20 11:40:00+00,1.04378000,1.04408000,1.04378000,1.04398000,242.00000000,1.04389850,1.04376200,1.04301540,1.04384583,1.04385621,1.04374929,52.34510963,0.00036792,1.04459421,1.04389850,1.04320279,-0.00001039,0.00001071,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,68.46153846153334,60.51282051281938,,,,
4079236,EURUSD,H1,2025-02-20 19:05:00+00,1.04993000,1.04994000,1.04962000,1.04968000,161.00000000,1.04965850,1.04874100,1.04508750,1.04977344,1.04940454,1.04864317,54.84196372,0.00032964,1.05028891,1.04965850,1.04902809,0.00036890,0.00037479,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,52.857142857137646,70.23809523809201,,,,
4079237,EURUSD,H1,2025-02-21 00:05:00+00,1.04902000,1.04906000,1.04883000,1.04900000,264.00000000,1.04957400,1.04989280,1.04710390,1.04929445,1.04957464,1.04963868,30.98759192,0.00020943,1.05051605,1.04957400,1.04863195,-0.00028020,-0.00020190,-0.00007830,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,14.049586776857987,10.706165677758529,,,,
4079238,EURUSD,H1,2025-02-21 01:10:00+00,1.04922000,1.04966000,1.04922000,1.04962000,282.00000000,1.04896250,1.04955900,1.04746350,1.04891560,1.04912455,1.04932541,61.05599222,0.00023947,1.04946081,1.04896250,1.04846419,-0.00020896,-0.00026103,0.00005207,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,96.69421487602958,79.7409835027298,,,,
4079239,EURUSD,H1,2025-02-21 02:05:00+00,1.05012000,1.05033000,1.05008000,1.05026000,241.00000000,1.04943300,1.04957180,1.04780805,1.04978095,1.04955939,1.04951646,65.46866394,0.00028978,1.05062700,1.04943300,1.04823900,0.00022156,0.00009431,0.00012725,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,95.83333333333223,93.45238095238174,,,,
4079240,EURUSD,H1,2025-02-21 03:10:00+00,1.05040000,1.05049000,1.05034000,1.05037000,202.00000000,1.05018600,1.04958180,1.04819915,1.05023559,1.05001205,1.04982123,61.20601542,0.00023725,1.05059035,1.05018600,1.04978165,0.00022354,0.00022548,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,75.00000000001157,81.20915032680551,,,,
4079241,EURUSD,H1,2025-02-21 04:15:00+00,1.04960000,1.04986000,1.04960000,1.04973000,198.00000000,1.05016600,1.04978860,1.04861125,1.04998440,1.05003528,1.04993031,41.14590605,0.00022078,1.05074176,1.05016600,1.04959024,-0.00005088,0.00006743,-0.00011831,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,25.24271844661429,12.968581445535207,,,,
4079242,EURUSD,H1,2025-02-24 05:50:00+00,1.05021000,1.05072000,1.05021000,1.05067000,200.00000000,1.05121150,1.05155340,1.04839920,1.05093370,1.05118515,1.05116241,41.29442486,0.00031703,1.05208916,1.05121150,1.05033384,-0.00025146,-0.00014009,-0.00011137,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,29.569892473121424,11.916961343250705,,,,
4079244,EURUSD,H1,2025-02-24 18:55:00+00,1.04759000,1.04765000,1.04743000,1.04754000,352.00000000,1.04797600,1.04761540,1.04836115,1.04777154,1.04779256,1.04763307,45.26129687,0.00033536,1.04862167,1.04797600,1.04733033,-0.00002102,0.00007212,-0.00009314,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,21.739130434770857,23.478260869558444,,,,
4079245,EURUSD,H1,2025-02-25 06:45:00+00,1.04691000,1.04722000,1.04690000,1.04696000,235.00000000,1.04732550,1.04741680,1.04709950,1.04712660,1.04727650,1.04728905,43.47734028,0.00035100,1.04809222,1.04732550,1.04655878,-0.00014990,-0.00009649,-0.00005341,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,24.54545454545161,23.737373737377503,,,,
4079246,EURUSD,H1,2025-02-25 16:05:00+00,1.04932000,1.04932000,1.04855000,1.04861000,315.00000000,1.05011000,1.05020760,1.04807820,1.05003445,1.05015664,1.04996250,31.90330019,0.00050802,1.05125401,1.05011000,1.04896599,-0.00012219,-0.00003033,-0.00009186,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,2.898550724635194,12.878738632056749,,,,
4104840,EURUSD,H1,2025-08-05 16:00:00+00,1.15461000,1.15663000,1.15339000,1.15652000,6794.00000000,1.15566750,1.15627740,1.15794570,1.15465889,1.15517688,1.15437992,56.71933978,0.00167403,1.15857378,1.15566750,1.15276122,-0.00051799,-0.00015665,-0.00036134,2026-02-06 00:33:41.632979+00,2026-02-07 14:59:43.949092+00,80.60344827586411,37.33293237102517,,,,
4079248,EURUSD,H1,2025-02-26 05:25:00+00,1.04887000,1.04887000,1.04873000,1.04885000,248.00000000,1.04930600,1.05001300,1.05077550,1.04918512,1.04952373,1.04999609,27.25379019,0.00020564,1.04985286,1.04930600,1.04875914,-0.00033861,-0.00033301,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,12.500000000011564,11.50089605734798,,,,
4079249,EURUSD,H1,2025-02-26 14:20:00+00,1.04821000,1.04832000,1.04795000,1.04813000,326.00000000,1.04868500,1.04883160,1.05007755,1.04863109,1.04873840,1.04891236,39.42170579,0.00042821,1.04931845,1.04868500,1.04805155,-0.00010731,-0.00004775,-0.00005956,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,13.53383458647081,19.25389655431289,,,,
4079250,EURUSD,H1,2025-02-27 04:50:00+00,1.04632000,1.04654000,1.04626000,1.04645000,209.00000000,1.04636500,1.04691940,1.04853225,1.04636717,1.04654022,1.04690452,47.00850915,0.00022850,1.04673613,1.04636500,1.04599387,-0.00017305,-0.00022147,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,85.4838709677558,78.22139961220097,,,,
4079251,EURUSD,H1,2025-02-27 06:20:00+00,1.04707000,1.04735000,1.04701000,1.04706000,317.00000000,1.04686000,1.04671240,1.04836390,1.04698871,1.04685334,1.04691358,56.65306720,0.00024929,1.04741371,1.04686000,1.04630629,0.00013537,0.00010581,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,67.04545454546545,66.91370223978556,,,,
4079252,EURUSD,H1,2025-02-28 08:45:00+00,1.04020000,1.04024000,1.03996000,1.04001000,252.00000000,1.04013500,1.03942420,1.03970905,1.04016086,1.03993967,1.03963309,51.66942956,0.00036799,1.04067498,1.04013500,1.03959502,0.00022120,0.00028375,-0.00006255,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,23.300970873791226,31.38856123159135,,,,
4107098,EURUSD,H1,2025-08-05 17:00:00+00,1.15653000,1.15848000,1.15630000,1.15796000,4286.00000000,1.15572450,1.15631260,1.15785455,1.15494521,1.15527637,1.15446385,62.49895229,0.00178589,1.15876077,1.15572450,1.15268823,-0.00033116,-0.00019155,-0.00013961,2026-02-06 00:33:41.632979+00,2026-02-07 14:59:43.949092+00,90.87719298245877,62.365086399508186,,,,
4079254,EURUSD,H1,2025-03-03 00:15:00+00,1.04183000,1.04184000,1.04144000,1.04170000,339.00000000,1.04138300,1.04026500,1.03978940,1.04145544,1.04111477,1.04044813,57.89095045,0.00051633,1.04214673,1.04138300,1.04061927,0.00034066,0.00038883,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,62.091503267973,77.47059229993657,,,,
4079255,EURUSD,H1,2025-03-03 01:20:00+00,1.04217000,1.04231000,1.04190000,1.04195000,327.00000000,1.04181400,1.04133900,1.03990435,1.04197068,1.04168084,1.04107686,55.53343043,0.00037496,1.04251899,1.04181400,1.04110901,0.00028984,0.00031263,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,57.30337078651433,75.14565126925245,,,,
4079256,EURUSD,H1,2025-03-03 15:55:00+00,1.04969000,1.04986000,1.04950000,1.04962000,344.00000000,1.04939550,1.04839900,1.04374560,1.04953932,1.04912938,1.04825833,57.95292270,0.00053158,1.05018762,1.04939550,1.04860338,0.00040994,0.00042936,0.00000000,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,69.88636363636793,78.45558882235797,,,,
4079259,EURUSD,H1,2025-03-04 12:25:00+00,1.05407000,1.05432000,1.05377000,1.05397000,374.00000000,1.05468900,1.05279300,1.04976400,1.05475713,1.05407875,1.05305212,49.40988097,0.00065619,1.05571512,1.05468900,1.05366288,0.00067838,0.00082144,-0.00014306,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,9.090909090908172,19.356369134449945,,,,
4079261,EURUSD,H1,2025-03-05 09:40:00+00,1.06916000,1.06950000,1.06897000,1.06903000,313.00000000,1.07040350,1.06796000,1.06294145,1.06993156,1.06957364,1.06816196,46.22344989,0.00079892,1.07213950,1.07040350,1.06866750,0.00035792,0.00079323,-0.00043531,2026-02-06 00:20:48.845862+00,2026-02-06 02:15:10.35209+00,18.487394957980683,20.745798319327736,,,,
